"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Papua New Guinea","All ages upper estimate","2011","UNAIDS_Spectrum Estimates_","Number","1815",""
"Papua New Guinea","All ages upper estimate","2010","UNAIDS_Spectrum Estimates_","Number","1779",""
"Papua New Guinea","All ages upper estimate","2009","UNAIDS_Spectrum Estimates_","Number","1695",""
"Papua New Guinea","All ages upper estimate","2008","UNAIDS_Spectrum Estimates_","Number","1806",""
"Papua New Guinea","All ages upper estimate","2007","UNAIDS_Spectrum Estimates_","Number","2351",""
"Papua New Guinea","All ages upper estimate","2006","UNAIDS_Spectrum Estimates_","Number","2727",""
"Papua New Guinea","All ages upper estimate","2005","UNAIDS_Spectrum Estimates_","Number","2755",""
"Papua New Guinea","All ages upper estimate","2004","UNAIDS_Spectrum Estimates_","Number","2635",""
"Papua New Guinea","All ages upper estimate","2003","UNAIDS_Spectrum Estimates_","Number","2452",""
"Papua New Guinea","All ages upper estimate","2002","UNAIDS_Spectrum Estimates_","Number","2241",""
"Papua New Guinea","All ages upper estimate","2001","UNAIDS_Spectrum Estimates_","Number","2012",""
"Papua New Guinea","All ages upper estimate","2000","UNAIDS_Spectrum Estimates_","Number","1764",""
"Papua New Guinea","All ages upper estimate","1999","UNAIDS_Spectrum Estimates_","Number","1500",""
"Papua New Guinea","All ages upper estimate","1998","UNAIDS_Spectrum Estimates_","Number","1245",""
"Papua New Guinea","All ages upper estimate","1997","UNAIDS_Spectrum Estimates_","Number","1019",""
"Papua New Guinea","All ages upper estimate","1996","UNAIDS_Spectrum Estimates_","Number","788",""
"Papua New Guinea","All ages upper estimate","1995","UNAIDS_Spectrum Estimates_","Number","580",""
"Papua New Guinea","All ages upper estimate","1994","UNAIDS_Spectrum Estimates_","Number","402",""
"Papua New Guinea","All ages upper estimate","1993","UNAIDS_Spectrum Estimates_","Number","263",""
"Papua New Guinea","All ages upper estimate","1992","UNAIDS_Spectrum Estimates_","Number","165",""
"Papua New Guinea","All ages upper estimate","1991","UNAIDS_Spectrum Estimates_","Number","96",""
"Papua New Guinea","All ages upper estimate","1990","UNAIDS_Spectrum Estimates_","Number","52",""
"Paraguay","Adults (15+) estimate","2012","UNAIDS_Spectrum Estimates_","Number","243",""
"Paraguay","Adults (15+) estimate","2011","UNAIDS_Spectrum Estimates_","Number","176",""
"Paraguay","Adults (15+) estimate","2010","UNAIDS_Spectrum Estimates_","Number","155",""
"Paraguay","Adults (15+) estimate","2009","UNAIDS_Spectrum Estimates_","Number","138",""
"Paraguay","Adults (15+) estimate","2008","UNAIDS_Spectrum Estimates_","Number","142",""
"Paraguay","Adults (15+) estimate","2007","UNAIDS_Spectrum Estimates_","Number","147",""
"Paraguay","Adults (15+) estimate","2006","UNAIDS_Spectrum Estimates_","Number","161",""
"Paraguay","Adults (15+) estimate","2005","UNAIDS_Spectrum Estimates_","Number","267",""
"Paraguay","Adults (15+) estimate","2004","UNAIDS_Spectrum Estimates_","Number","262",""
"Paraguay","Adults (15+) estimate","2003","UNAIDS_Spectrum Estimates_","Number","237",""
"Paraguay","Adults (15+) estimate","2002","UNAIDS_Spectrum Estimates_","Number","215",""
"Paraguay","Adults (15+) estimate","2001","UNAIDS_Spectrum Estimates_","Number","195",""
"Paraguay","Adults (15+) estimate","2000","UNAIDS_Spectrum Estimates_","Number","177",""
"Paraguay","Adults (15+) estimate","1999","UNAIDS_Spectrum Estimates_","Number","161",""
"Paraguay","Adults (15+) estimate","1998","UNAIDS_Spectrum Estimates_","Number","147",""
"Paraguay","Adults (15+) estimate","1997","UNAIDS_Spectrum Estimates_","Number","135",""
"Paraguay","Adults (15+) estimate","1996","UNAIDS_Spectrum Estimates_","Number","125",""
"Paraguay","Adults (15+) estimate","1995","UNAIDS_Spectrum Estimates_","Number","115",""
"Paraguay","Adults (15+) estimate","1994","UNAIDS_Spectrum Estimates_","Number","107",""
"Paraguay","Adults (15+) estimate","1993","UNAIDS_Spectrum Estimates_","Number","98",""
"Paraguay","Adults (15+) estimate","1992","UNAIDS_Spectrum Estimates_","Number","89",""
"Paraguay","Adults (15+) estimate","1991","UNAIDS_Spectrum Estimates_","Number","80",""
"Paraguay","Adults (15+) estimate","1990","UNAIDS_Spectrum Estimates_","Number","69",""
"Paraguay","Adults (15+) lower estimate","2012","UNAIDS_Spectrum Estimates_","Number","64",""
"Paraguay","Adults (15+) lower estimate","2011","UNAIDS_Spectrum Estimates_","Number","48",""
"Paraguay","Adults (15+) lower estimate","2010","UNAIDS_Spectrum Estimates_","Number","54",""
"Paraguay","Adults (15+) lower estimate","2009","UNAIDS_Spectrum Estimates_","Number","58",""
"Paraguay","Adults (15+) lower estimate","2008","UNAIDS_Spectrum Estimates_","Number","54",""
"Paraguay","Adults (15+) lower estimate","2007","UNAIDS_Spectrum Estimates_","Number","57",""
"Paraguay","Adults (15+) lower estimate","2006","UNAIDS_Spectrum Estimates_","Number","72",""
"Paraguay","Adults (15+) lower estimate","2005","UNAIDS_Spectrum Estimates_","Number","164",""
"Paraguay","Adults (15+) lower estimate","2004","UNAIDS_Spectrum Estimates_","Number","168",""
"Paraguay","Adults (15+) lower estimate","2003","UNAIDS_Spectrum Estimates_","Number","153",""
"Paraguay","Adults (15+) lower estimate","2002","UNAIDS_Spectrum Estimates_","Number","137",""
"Paraguay","Adults (15+) lower estimate","2001","UNAIDS_Spectrum Estimates_","Number","123",""
"Paraguay","Adults (15+) lower estimate","2000","UNAIDS_Spectrum Estimates_","Number","111",""
"Paraguay","Adults (15+) lower estimate","1999","UNAIDS_Spectrum Estimates_","Number","100",""
"Paraguay","Adults (15+) lower estimate","1998","UNAIDS_Spectrum Estimates_","Number","90",""
"Paraguay","Adults (15+) lower estimate","1997","UNAIDS_Spectrum Estimates_","Number","81",""
"Paraguay","Adults (15+) lower estimate","1996","UNAIDS_Spectrum Estimates_","Number","73",""
"Paraguay","Adults (15+) lower estimate","1995","UNAIDS_Spectrum Estimates_","Number","67",""
"Paraguay","Adults (15+) lower estimate","1994","UNAIDS_Spectrum Estimates_","Number","58",""
"Paraguay","Adults (15+) lower estimate","1993","UNAIDS_Spectrum Estimates_","Number","41",""
"Paraguay","Adults (15+) lower estimate","1992","UNAIDS_Spectrum Estimates_","Number","28",""
"Paraguay","Adults (15+) lower estimate","1991","UNAIDS_Spectrum Estimates_","Number","17",""
"Paraguay","Adults (15+) lower estimate","1990","UNAIDS_Spectrum Estimates_","Number","9",""
"Paraguay","Adults (15+) upper estimate","2012","UNAIDS_Spectrum Estimates_","Number","673",""
"Paraguay","Adults (15+) upper estimate","2011","UNAIDS_Spectrum Estimates_","Number","576",""
"Paraguay","Adults (15+) upper estimate","2010","UNAIDS_Spectrum Estimates_","Number","581",""
"Paraguay","Adults (15+) upper estimate","2009","UNAIDS_Spectrum Estimates_","Number","558",""
"Paraguay","Adults (15+) upper estimate","2008","UNAIDS_Spectrum Estimates_","Number","556",""
"Paraguay","Adults (15+) upper estimate","2007","UNAIDS_Spectrum Estimates_","Number","581",""
"Paraguay","Adults (15+) upper estimate","2006","UNAIDS_Spectrum Estimates_","Number","633",""
"Paraguay","Adults (15+) upper estimate","2005","UNAIDS_Spectrum Estimates_","Number","826",""
"Paraguay","Adults (15+) upper estimate","2004","UNAIDS_Spectrum Estimates_","Number","830",""
"Paraguay","Adults (15+) upper estimate","2003","UNAIDS_Spectrum Estimates_","Number","792",""
"Paraguay","Adults (15+) upper estimate","2002","UNAIDS_Spectrum Estimates_","Number","761",""
"Paraguay","Adults (15+) upper estimate","2001","UNAIDS_Spectrum Estimates_","Number","724",""
"Paraguay","Adults (15+) upper estimate","2000","UNAIDS_Spectrum Estimates_","Number","692",""
"Paraguay","Adults (15+) upper estimate","1999","UNAIDS_Spectrum Estimates_","Number","642",""
"Paraguay","Adults (15+) upper estimate","1998","UNAIDS_Spectrum Estimates_","Number","583",""
"Paraguay","Adults (15+) upper estimate","1997","UNAIDS_Spectrum Estimates_","Number","535",""
"Paraguay","Adults (15+) upper estimate","1996","UNAIDS_Spectrum Estimates_","Number","456",""
"Paraguay","Adults (15+) upper estimate","1995","UNAIDS_Spectrum Estimates_","Number","402",""
"Paraguay","Adults (15+) upper estimate","1994","UNAIDS_Spectrum Estimates_","Number","363",""
"Paraguay","Adults (15+) upper estimate","1993","UNAIDS_Spectrum Estimates_","Number","290",""
"Paraguay","Adults (15+) upper estimate","1992","UNAIDS_Spectrum Estimates_","Number","218",""
"Paraguay","Adults (15+) upper estimate","1991","UNAIDS_Spectrum Estimates_","Number","165",""
"Paraguay","Adults (15+) upper estimate","1990","UNAIDS_Spectrum Estimates_","Number","138",""
"Paraguay","All ages estimate","2012","UNAIDS_Spectrum Estimates_","Number","263",""
"Paraguay","All ages estimate","2011","UNAIDS_Spectrum Estimates_","Number","197",""
"Paraguay","All ages estimate","2010","UNAIDS_Spectrum Estimates_","Number","179",""
"Paraguay","All ages estimate","2009","UNAIDS_Spectrum Estimates_","Number","160",""
"Paraguay","All ages estimate","2008","UNAIDS_Spectrum Estimates_","Number","162",""
"Paraguay","All ages estimate","2007","UNAIDS_Spectrum Estimates_","Number","165",""
"Paraguay","All ages estimate","2006","UNAIDS_Spectrum Estimates_","Number","178",""
"Paraguay","All ages estimate","2005","UNAIDS_Spectrum Estimates_","Number","288",""
"Paraguay","All ages estimate","2004","UNAIDS_Spectrum Estimates_","Number","286",""
"Paraguay","All ages estimate","2003","UNAIDS_Spectrum Estimates_","Number","258",""
"Paraguay","All ages estimate","2002","UNAIDS_Spectrum Estimates_","Number","233",""
"Paraguay","All ages estimate","2001","UNAIDS_Spectrum Estimates_","Number","211",""
"Paraguay","All ages estimate","2000","UNAIDS_Spectrum Estimates_","Number","191",""
"Paraguay","All ages estimate","1999","UNAIDS_Spectrum Estimates_","Number","174",""
"Paraguay","All ages estimate","1998","UNAIDS_Spectrum Estimates_","Number","158",""
"Paraguay","All ages estimate","1997","UNAIDS_Spectrum Estimates_","Number","145",""
"Paraguay","All ages estimate","1996","UNAIDS_Spectrum Estimates_","Number","133",""
"Paraguay","All ages estimate","1995","UNAIDS_Spectrum Estimates_","Number","122",""
"Paraguay","All ages estimate","1994","UNAIDS_Spectrum Estimates_","Number","112",""
"Paraguay","All ages estimate","1993","UNAIDS_Spectrum Estimates_","Number","103",""
"Paraguay","All ages estimate","1992","UNAIDS_Spectrum Estimates_","Number","94",""
"Paraguay","All ages estimate","1991","UNAIDS_Spectrum Estimates_","Number","84",""
"Paraguay","All ages estimate","1990","UNAIDS_Spectrum Estimates_","Number","73",""
"Paraguay","All ages lower estimate","2012","UNAIDS_Spectrum Estimates_","Number","68",""
"Paraguay","All ages lower estimate","2011","UNAIDS_Spectrum Estimates_","Number","52",""
"Paraguay","All ages lower estimate","2010","UNAIDS_Spectrum Estimates_","Number","62",""
"Paraguay","All ages lower estimate","2009","UNAIDS_Spectrum Estimates_","Number","67",""
"Paraguay","All ages lower estimate","2008","UNAIDS_Spectrum Estimates_","Number","60",""
"Paraguay","All ages lower estimate","2007","UNAIDS_Spectrum Estimates_","Number","63",""
"Paraguay","All ages lower estimate","2006","UNAIDS_Spectrum Estimates_","Number","79",""
"Paraguay","All ages lower estimate","2005","UNAIDS_Spectrum Estimates_","Number","177",""
"Paraguay","All ages lower estimate","2004","UNAIDS_Spectrum Estimates_","Number","184",""
"Paraguay","All ages lower estimate","2003","UNAIDS_Spectrum Estimates_","Number","167",""
"Paraguay","All ages lower estimate","2002","UNAIDS_Spectrum Estimates_","Number","149",""
"Paraguay","All ages lower estimate","2001","UNAIDS_Spectrum Estimates_","Number","134",""
"Paraguay","All ages lower estimate","2000","UNAIDS_Spectrum Estimates_","Number","121",""
"Paraguay","All ages lower estimate","1999","UNAIDS_Spectrum Estimates_","Number","108",""
"Paraguay","All ages lower estimate","1998","UNAIDS_Spectrum Estimates_","Number","97",""
"Paraguay","All ages lower estimate","1997","UNAIDS_Spectrum Estimates_","Number","88",""
"Paraguay","All ages lower estimate","1996","UNAIDS_Spectrum Estimates_","Number","78",""
"Paraguay","All ages lower estimate","1995","UNAIDS_Spectrum Estimates_","Number","72",""
"Paraguay","All ages lower estimate","1994","UNAIDS_Spectrum Estimates_","Number","62",""
"Paraguay","All ages lower estimate","1993","UNAIDS_Spectrum Estimates_","Number","45",""
"Paraguay","All ages lower estimate","1992","UNAIDS_Spectrum Estimates_","Number","30",""
"Paraguay","All ages lower estimate","1991","UNAIDS_Spectrum Estimates_","Number","19",""
"Paraguay","All ages lower estimate","1990","UNAIDS_Spectrum Estimates_","Number","11",""
"Paraguay","All ages upper estimate","2012","UNAIDS_Spectrum Estimates_","Number","749",""
"Paraguay","All ages upper estimate","2011","UNAIDS_Spectrum Estimates_","Number","646",""
"Paraguay","All ages upper estimate","2010","UNAIDS_Spectrum Estimates_","Number","660",""
"Paraguay","All ages upper estimate","2009","UNAIDS_Spectrum Estimates_","Number","634",""
"Paraguay","All ages upper estimate","2008","UNAIDS_Spectrum Estimates_","Number","627",""
"Paraguay","All ages upper estimate","2007","UNAIDS_Spectrum Estimates_","Number","646",""
"Paraguay","All ages upper estimate","2006","UNAIDS_Spectrum Estimates_","Number","697",""
"Paraguay","All ages upper estimate","2005","UNAIDS_Spectrum Estimates_","Number","898",""
"Paraguay","All ages upper estimate","2004","UNAIDS_Spectrum Estimates_","Number","900",""
"Paraguay","All ages upper estimate","2003","UNAIDS_Spectrum Estimates_","Number","860",""
"Paraguay","All ages upper estimate","2002","UNAIDS_Spectrum Estimates_","Number","815",""
"Paraguay","All ages upper estimate","2001","UNAIDS_Spectrum Estimates_","Number","784",""
"Paraguay","All ages upper estimate","2000","UNAIDS_Spectrum Estimates_","Number","744",""
"Paraguay","All ages upper estimate","1999","UNAIDS_Spectrum Estimates_","Number","692",""
"Paraguay","All ages upper estimate","1998","UNAIDS_Spectrum Estimates_","Number","629",""
"Paraguay","All ages upper estimate","1997","UNAIDS_Spectrum Estimates_","Number","575",""
"Paraguay","All ages upper estimate","1996","UNAIDS_Spectrum Estimates_","Number","484",""
"Paraguay","All ages upper estimate","1995","UNAIDS_Spectrum Estimates_","Number","421",""
"Paraguay","All ages upper estimate","1994","UNAIDS_Spectrum Estimates_","Number","384",""
"Paraguay","All ages upper estimate","1993","UNAIDS_Spectrum Estimates_","Number","316",""
"Paraguay","All ages upper estimate","1992","UNAIDS_Spectrum Estimates_","Number","240",""
"Paraguay","All ages upper estimate","1991","UNAIDS_Spectrum Estimates_","Number","173",""
"Paraguay","All ages upper estimate","1990","UNAIDS_Spectrum Estimates_","Number","144",""
"Peru","Adults (15+) estimate","2012","UNAIDS_Spectrum Estimates_","Number","3848",""
"Peru","Adults (15+) estimate","2011","UNAIDS_Spectrum Estimates_","Number","3521",""
"Peru","Adults (15+) estimate","2010","UNAIDS_Spectrum Estimates_","Number","3307",""
"Peru","Adults (15+) estimate","2009","UNAIDS_Spectrum Estimates_","Number","4327",""
"Peru","Adults (15+) estimate","2008","UNAIDS_Spectrum Estimates_","Number","4659",""
"Peru","Adults (15+) estimate","2007","UNAIDS_Spectrum Estimates_","Number","5613",""
"Peru","Adults (15+) estimate","2006","UNAIDS_Spectrum Estimates_","Number","6460",""
"Peru","Adults (15+) estimate","2005","UNAIDS_Spectrum Estimates_","Number","7366",""
"Peru","Adults (15+) estimate","2004","UNAIDS_Spectrum Estimates_","Number","7439",""
"Peru","Adults (15+) estimate","2003","UNAIDS_Spectrum Estimates_","Number","7954",""
"Peru","Adults (15+) estimate","2002","UNAIDS_Spectrum Estimates_","Number","8583",""
"Peru","Adults (15+) estimate","2001","UNAIDS_Spectrum Estimates_","Number","8807",""
"Peru","Adults (15+) estimate","2000","UNAIDS_Spectrum Estimates_","Number","8812",""
"Peru","Adults (15+) estimate","1999","UNAIDS_Spectrum Estimates_","Number","8619",""
"Peru","Adults (15+) estimate","1998","UNAIDS_Spectrum Estimates_","Number","8196",""
"Peru","Adults (15+) estimate","1997","UNAIDS_Spectrum Estimates_","Number","7539",""
